,filename,part,staff,time_signature,duration,n_note_count
3369,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,2,2/4,1/4,16
3370,The_Cutter.mscz,part_1,1,2/2,1/8,845
3371,The_Cutter.mscz,part_1,1,2/2,1/4,160
3372,The_Cutter.mscz,part_1,2,2/2,1/8,86
3373,The_Cutter.mscz,part_1,2,2/2,1/4,638
3374,The_Dixie_Rag.mscz,part_1,1,2/4,0,14
3375,The_Dixie_Rag.mscz,part_1,1,2/4,1/16,610
3376,The_Dixie_Rag.mscz,part_1,1,2/4,1/8,178
3377,The_Dixie_Rag.mscz,part_1,1,2/4,1/4,7
3378,The_Dixie_Rag.mscz,part_1,1,2/4,3/8,3
3379,The_Dixie_Rag.mscz,part_1,1,2/4,1/2,4
3380,The_Dixie_Rag.mscz,part_1,2,2/4,1/16,30
3381,The_Dixie_Rag.mscz,part_1,2,2/4,1/8,600
3382,The_Dixie_Rag.mscz,part_1,2,2/4,1/4,1
3383,The_Dixie_Rag.mscz,part_1,2,2/4,3/8,4
3384,The_Dixie_Rag.mscz,part_1,2,2/4,1/2,7
3385,The_Easy_Winners (1).mscz,part_1,1,4/4,1/8,252
3386,The_Easy_Winners (1).mscz,part_1,1,4/4,1/4,87
3387,The_Easy_Winners (1).mscz,part_1,1,4/4,1/2,19
3388,The_Easy_Winners (1).mscz,part_1,1,4/4,3/4,2
3389,The_Easy_Winners (1).mscz,part_1,1,4/4,1,1
3390,The_Easy_Winners (1).mscz,part_1,2,4/4,1/8,8
3391,The_Easy_Winners (1).mscz,part_1,2,4/4,1/4,162
3392,The_Easy_Winners (1).mscz,part_1,2,4/4,1/2,14
3393,The_Easy_Winners (2).mscz,part_1,1,2/4,1/16,600
3394,The_Easy_Winners (2).mscz,part_1,1,2/4,1/8,188
3395,The_Easy_Winners (2).mscz,part_1,1,2/4,3/16,14
3396,The_Easy_Winners (2).mscz,part_1,1,2/4,1/4,70
3397,The_Easy_Winners (2).mscz,part_1,1,2/4,3/8,2
3398,The_Easy_Winners (2).mscz,part_1,1,2/4,1/2,4
3399,The_Easy_Winners (2).mscz,part_1,2,2/4,1/16,48
3400,The_Easy_Winners (2).mscz,part_1,2,2/4,1/8,701
3401,The_Easy_Winners (2).mscz,part_1,2,2/4,1/4,13
3402,The_Easy_Winners (2).mscz,part_1,2,2/4,3/8,1
3403,THE_EASY_WINNERS_piano.mscz,part_1,1,2/4,1/16,600
3404,THE_EASY_WINNERS_piano.mscz,part_1,1,2/4,1/8,194
3405,THE_EASY_WINNERS_piano.mscz,part_1,1,2/4,3/16,14
3406,THE_EASY_WINNERS_piano.mscz,part_1,1,2/4,1/4,66
3407,THE_EASY_WINNERS_piano.mscz,part_1,1,2/4,3/8,2
3408,THE_EASY_WINNERS_piano.mscz,part_1,1,2/4,1/2,4
3409,THE_EASY_WINNERS_piano.mscz,part_1,2,2/4,1/16,48
3410,THE_EASY_WINNERS_piano.mscz,part_1,2,2/4,1/8,702
3411,THE_EASY_WINNERS_piano.mscz,part_1,2,2/4,1/4,14
3412,The_entertainer (1).mscz,part_1,1,2/4,1/16,181
3413,The_entertainer (1).mscz,part_1,1,2/4,1/8,32
3414,The_entertainer (1).mscz,part_1,1,2/4,1/4,9
3415,The_entertainer (14).mscz,part_1,1,4/4,1/8,235
3416,The_entertainer (14).mscz,part_1,1,4/4,1/4,31
3417,The_entertainer (14).mscz,part_1,1,4/4,1/2,18
3418,The_entertainer (14).mscz,part_1,2,4/4,1/8,22
3419,The_entertainer (14).mscz,part_1,2,4/4,1/4,256
3420,The_Entertainer (22).mscz,part_1,1,2/4,1/16,463
3421,The_Entertainer (22).mscz,part_1,1,2/4,1/8,170
3422,The_Entertainer (22).mscz,part_1,1,2/4,3/16,3
3423,The_Entertainer (22).mscz,part_1,1,2/4,1/4,35
3424,The_Entertainer (22).mscz,part_1,2,2/4,1/16,7
3425,The_Entertainer (22).mscz,part_1,2,2/4,1/8,612
3426,The_Entertainer (22).mscz,part_1,2,2/4,1/4,13
3427,The_Entertainer (24).mscz,part_1,1,2/4,1/16,70
3428,The_Entertainer (24).mscz,part_1,1,2/4,1/8,9
3429,The_Entertainer (24).mscz,part_1,1,2/4,1/4,7
3430,The_Entertainer (24).mscz,part_1,2,2/4,1/16,20
3431,The_Entertainer (24).mscz,part_1,2,2/4,1/8,34
3432,The_Entertainer (24).mscz,part_1,2,2/4,1/4,3
3433,The_Entertainer (25).mscz,part_1,1,2/4,1/16,694
3434,The_Entertainer (25).mscz,part_1,1,2/4,1/8,199
3435,The_Entertainer (25).mscz,part_1,1,2/4,3/16,10
3436,The_Entertainer (25).mscz,part_1,1,2/4,1/4,58
3437,The_Entertainer (25).mscz,part_1,1,2/4,1/2,6
3438,The_Entertainer (25).mscz,part_1,2,2/4,1/16,22
3439,The_Entertainer (25).mscz,part_1,2,2/4,1/8,698
3440,The_Entertainer (25).mscz,part_1,2,2/4,1/4,12
3441,The_Entertainer (26).mscz,part_1,1,4/4,1/8,215
3442,The_Entertainer (26).mscz,part_1,1,4/4,1/4,47
3443,The_Entertainer (26).mscz,part_1,1,4/4,1/2,17
3444,The_Entertainer (26).mscz,part_1,2,4/4,1/4,210
3445,The_Entertainer (26).mscz,part_1,2,4/4,1/2,15
3446,The_Entertainer (27).mscz,part_1,1,2/4,1/16,1177
3447,The_Entertainer (27).mscz,part_1,1,2/4,1/8,237
3448,The_Entertainer (27).mscz,part_1,1,2/4,3/16,6
3449,The_Entertainer (27).mscz,part_1,1,2/4,1/4,73
3450,The_Entertainer (27).mscz,part_1,1,2/4,3/8,35
3451,The_Entertainer (27).mscz,part_1,1,2/4,1/2,24
3452,The_Entertainer (27).mscz,part_1,2,2/4,1/16,36
3453,The_Entertainer (27).mscz,part_1,2,2/4,1/8,1137
3454,The_Entertainer (27).mscz,part_1,2,2/4,1/4,58
3455,The_Entertainer (4).mscz,part_1,1,4/4,1/4,51
3456,The_Entertainer (4).mscz,part_1,1,4/4,1/2,12
3457,The_Entertainer (4).mscz,part_1,1,4/4,3/4,3
3458,The_Entertainer (4).mscz,part_1,1,4/4,1,8
3459,The_Entertainer (4).mscz,part_1,2,4/4,1/4,17
3460,THE_ENTERTAINER (6).mscz,part_1,1,2/4,1/16,703
3461,THE_ENTERTAINER (6).mscz,part_1,1,2/4,1/8,200
3462,THE_ENTERTAINER (6).mscz,part_1,1,2/4,3/16,9
3463,THE_ENTERTAINER (6).mscz,part_1,1,2/4,1/4,58
3464,THE_ENTERTAINER (6).mscz,part_1,1,2/4,1/2,6
3465,THE_ENTERTAINER (6).mscz,part_1,2,2/4,1/16,28
3466,THE_ENTERTAINER (6).mscz,part_1,2,2/4,1/8,699
3467,THE_ENTERTAINER (6).mscz,part_1,2,2/4,1/4,13
3468,The_Entertainer (7).mscz,part_1,1,2/4,1/16,870
3469,The_Entertainer (7).mscz,part_1,1,2/4,1/8,228
3470,The_Entertainer (7).mscz,part_1,1,2/4,3/16,9
3471,The_Entertainer (7).mscz,part_1,1,2/4,1/4,61
3472,The_Entertainer (7).mscz,part_1,1,2/4,1/2,6
3473,The_Entertainer (7).mscz,part_1,2,2/4,1/16,23
3474,The_Entertainer (7).mscz,part_1,2,2/4,1/8,832
3475,The_Entertainer (7).mscz,part_1,2,2/4,1/4,13
3476,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,4/4,1/8,407
3477,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,4/4,1/4,179
3478,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,4/4,3/8,8
3479,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,4/4,1/2,27
3480,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,4/4,1,6
3481,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,2,4/4,1/8,22
3482,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,2,4/4,1/4,518
3483,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,2,4/4,1/2,10
3484,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,2/4,1/16,705
3485,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,2/4,1/8,197
3486,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,2/4,3/16,9
3487,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,2/4,1/4,58
3488,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,2/4,1/2,6
3489,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,2,2/4,1/16,28
3490,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,2,2/4,1/8,699
3491,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,2,2/4,1/4,13
3492,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,2/4,1/32,143
3493,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,2/4,1/16,1195
3494,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,2/4,1/8,199
3495,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,2/4,3/16,18
3496,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,2/4,1/4,70
3497,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,2/4,1/2,12
3498,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/128,18
3499,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/64,2
3500,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/32,944
3501,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,3/64,1
3502,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/16,101
3503,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/8,171
3504,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/4,20
3505,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,4/4,1/8,92
3506,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,4/4,1/4,14
3507,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,4/4,1/2,3
3508,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,4/4,3/4,4
3509,The_Entertainer_-_Scott_Joplin.mscz,part_1,2,4/4,1/4,67
3510,The_Entertainer_-_Scott_Joplin.mscz,part_1,2,4/4,1/2,15
3511,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,2/4,1/16,703
3512,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,2/4,1/8,200
3513,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,2/4,3/16,9
3514,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,2/4,1/4,58
3515,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,2/4,1/2,6
3516,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,2,2/4,1/16,28
3517,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,2,2/4,1/8,699
3518,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,2,2/4,1/4,13
3519,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,4/4,1/8,217
3520,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,4/4,1/4,31
3521,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,4/4,1/2,8
3522,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,4/4,3/4,5
3523,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,2,4/4,1/4,150
3524,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,2,4/4,1/2,46
3525,The_Entertainer_2._Version.mscz,part_1,1,4/4,1/8,88
3526,The_Entertainer_2._Version.mscz,part_1,1,4/4,1/4,17
3527,The_Entertainer_2._Version.mscz,part_1,1,4/4,1/2,3
3528,The_Entertainer_2._Version.mscz,part_1,1,4/4,3/4,5
3529,The_Entertainer_2._Version.mscz,part_1,2,4/4,1/8,6
3530,The_Entertainer_2._Version.mscz,part_1,2,4/4,1/4,99
3531,The_Entertainer_Alfreds_Version.mscz,part_1,1,4/4,1/8,92
3532,The_Entertainer_Alfreds_Version.mscz,part_1,1,4/4,1/4,14
3533,The_Entertainer_Alfreds_Version.mscz,part_1,1,4/4,1/2,2
3534,The_Entertainer_Alfreds_Version.mscz,part_1,1,4/4,3/4,7
3535,The_Entertainer_Alfreds_Version.mscz,part_1,2,4/4,1/8,2
3536,The_Entertainer_Alfreds_Version.mscz,part_1,2,4/4,1/4,83
3537,The_Entertainer_Alfreds_Version.mscz,part_1,2,4/4,1/2,7
3538,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,2/4,1/16,1348
3539,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,2/4,1/8,307
3540,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,2/4,3/16,12
3541,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,2/4,1/4,104
3542,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,2/4,1/2,12
3543,The_Entertainer_By_Scott_Joplin.mscz,part_1,2,2/4,1/16,146
3544,The_Entertainer_By_Scott_Joplin.mscz,part_1,2,2/4,1/8,1231
3545,The_Entertainer_By_Scott_Joplin.mscz,part_1,2,2/4,1/4,16
3546,The_Entertainer_Demystified.mscz,part_1,1,2/4,1/16,160
3547,The_Entertainer_Demystified.mscz,part_1,1,2/4,1/8,24
3548,The_Entertainer_Demystified.mscz,part_1,1,2/4,1/4,2
3549,The_Entertainer_Demystified.mscz,part_1,1,2/4,3/8,14
3550,The_Entertainer_Demystified.mscz,part_1,2,2/4,1/16,22
3551,The_Entertainer_Demystified.mscz,part_1,2,2/4,1/8,142
3552,The_Entertainer_Demystified.mscz,part_1,2,2/4,1/4,3
3553,The_Entertainer_Easy.mscz,part_1,1,2/4,1/16,82
3554,The_Entertainer_Easy.mscz,part_1,1,2/4,1/8,14
3555,The_Entertainer_Easy.mscz,part_1,1,2/4,1/4,4
3556,The_Entertainer_Easy.mscz,part_1,1,2/4,3/8,1
3557,The_Entertainer_Easy.mscz,part_1,1,2/4,1/2,1
3558,The_Entertainer_Easy.mscz,part_1,2,2/4,1/16,8
3559,The_Entertainer_Easy.mscz,part_1,2,2/4,1/8,32
3560,The_Entertainer_Easy.mscz,part_1,2,2/4,1/4,25
3561,The_Entertainer_Easy_PA.mscz,part_1,1,2/4,1/16,82
3562,The_Entertainer_Easy_PA.mscz,part_1,1,2/4,1/8,14
3563,The_Entertainer_Easy_PA.mscz,part_1,1,2/4,1/4,7
3564,The_Entertainer_Easy_PA.mscz,part_1,2,2/4,1/16,14
3565,The_Entertainer_Easy_PA.mscz,part_1,2,2/4,1/8,78
3566,The_Entertainer_Easy_PA.mscz,part_1,2,2/4,1/4,2
3567,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/16,201
3568,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/12,166
3569,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/8,1182
3570,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/6,73
3571,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,3/16,1
3572,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/4,205
3573,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,3/8,76
3574,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/2,78
3575,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1,24
3576,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,5/4,1/24,12
3577,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,5/4,1/8,2
3578,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,5/4,1/4,4
3579,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,6/4,1/32,24
3580,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,6/4,1/12,5
3581,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,6/4,1/8,7
3582,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,6/4,1/4,12
3583,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,6/4,3/8,36
3584,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,6/4,1/2,4
3585,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,7/8,1/8,39
3586,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,1/16,32
3587,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,1/8,764
3588,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,1/6,78
3589,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,1/4,294
3590,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,3/8,69
3591,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,1/2,90
3592,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,1,3
3593,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,5/4,1,2
3594,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,6/4,1/8,9
3595,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,6/4,1/4,23
3596,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,6/4,3/8,3
3597,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,6/4,1/2,5
3598,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,7/8,1/8,9
3599,The_Entertainer_Section_A_YWCM.mscz,part_1,1,4/4,1/8,84
3600,The_Entertainer_Section_A_YWCM.mscz,part_1,1,4/4,1/4,19
3601,The_Entertainer_Section_A_YWCM.mscz,part_1,1,4/4,1/2,2
3602,The_Entertainer_Section_A_YWCM.mscz,part_1,1,4/4,3/4,5
3603,The_Entertainer_Section_A_YWCM.mscz,part_1,2,4/4,1/8,14
3604,The_Entertainer_Section_A_YWCM.mscz,part_1,2,4/4,1/4,109
3605,The_Entertainer_Section_A_YWCM.mscz,part_1,2,4/4,1/2,1
3606,The_Entertainer__1.mscz,part_1,1,4/4,1/8,215
3607,The_Entertainer__1.mscz,part_1,1,4/4,1/4,47
3608,The_Entertainer__1.mscz,part_1,1,4/4,1/2,17
3609,The_Entertainer__1.mscz,part_1,2,4/4,1/4,210
3610,The_Entertainer__1.mscz,part_1,2,4/4,1/2,15
3611,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,1,2/4,1/16,296
3612,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,1,2/4,1/8,51
3613,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,1,2/4,1/4,23
3614,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,2,2/4,1/16,20
3615,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,2,2/4,1/8,257
3616,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,2,2/4,1/4,1
3617,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,2/4,1/16,863
3618,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,2/4,1/8,228
3619,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,2/4,3/16,9
3620,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,2/4,1/4,61
3621,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,2/4,1/2,6
3622,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,2,2/4,1/16,28
3623,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,2,2/4,1/8,832
3624,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,2,2/4,1/4,13
3625,The_entertainer__Scott_Joplin.mscz,part_1,1,4/4,1/8,161
3626,The_entertainer__Scott_Joplin.mscz,part_1,1,4/4,1/4,51
3627,The_entertainer__Scott_Joplin.mscz,part_1,1,4/4,1/2,7
3628,The_entertainer__Scott_Joplin.mscz,part_1,1,4/4,3/4,4
3629,The_entertainer__Scott_Joplin.mscz,part_1,2,4/4,1/8,14
3630,The_entertainer__Scott_Joplin.mscz,part_1,2,4/4,1/4,223
3631,The_entertainer__Scott_Joplin.mscz,part_1,2,4/4,1/2,1
3632,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,0,34
3633,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,1/24,4
3634,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,1/8,467
3635,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,1/4,724
3636,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,3/8,110
3637,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,1/2,337
3638,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,3/4,25
3639,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,1,13
3640,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,4/4,1/4,3
3641,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,6/4,1/4,18
3642,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,2/2,0,8
3643,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,2/2,1/8,243
3644,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,2/2,1/4,1435
3645,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,2/2,1/2,20
3646,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,4/4,1/4,3
3647,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,4/4,1/2,9
3648,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,6/4,1/4,18
3649,The_Guinness_Spot__John_Scofield.mscz,part_1,1,6/4,1/8,71
3650,The_Guinness_Spot__John_Scofield.mscz,part_1,1,6/4,1/4,18
3651,The_Guinness_Spot__John_Scofield.mscz,part_1,1,6/4,3/8,7
3652,The_Guinness_Spot__John_Scofield.mscz,part_1,1,6/4,1/2,1
3653,The_Guinness_Spot__John_Scofield.mscz,part_1,1,6/4,1,3
3654,The_Hummer_Rag.mscz,part_1,1,2/4,1/16,540
3655,The_Hummer_Rag.mscz,part_1,1,2/4,1/8,144
3656,The_Hummer_Rag.mscz,part_1,1,2/4,1/4,18
3657,The_Hummer_Rag.mscz,part_1,1,2/4,1/2,2
3658,The_Hummer_Rag.mscz,part_2,2,2/4,1/16,20
3659,The_Hummer_Rag.mscz,part_2,2,2/4,1/8,635
3660,The_Hummer_Rag.mscz,part_2,2,2/4,1/4,8
3661,The_Hummer_Rag.mscz,part_2,2,2/4,3/8,8
3662,The_Maple_Leaf_Rag.mscz,part_1,1,2/4,1/16,542
3663,The_Maple_Leaf_Rag.mscz,part_1,1,2/4,1/8,201
3664,The_Maple_Leaf_Rag.mscz,part_1,1,2/4,3/16,24
3665,The_Maple_Leaf_Rag.mscz,part_1,1,2/4,1/4,12
3666,The_Maple_Leaf_Rag.mscz,part_1,2,2/4,1/16,22
3667,The_Maple_Leaf_Rag.mscz,part_1,2,2/4,1/8,770
3668,The_Maple_Leaf_Rag.mscz,part_1,2,2/4,1/4,10
3669,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,1,2/4,1/16,528
3670,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,1,2/4,1/8,141
3671,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,1,2/4,1/4,106
3672,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,1,2/4,3/8,17
3673,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,1,2/4,1/2,16
3674,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,2,2/4,0,1
3675,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,2,2/4,1/16,80
3676,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,2,2/4,1/8,525
3677,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,2,2/4,1/4,9
3678,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_1,1,2/4,1/16,563
3679,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_1,1,2/4,1/8,383
3680,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_1,1,2/4,3/16,9
3681,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_1,1,2/4,1/4,81
3682,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_2,2,2/4,1/16,46
3683,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_2,2,2/4,1/8,587
3684,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_2,2,2/4,3/16,12
3685,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_2,2,2/4,1/4,42
3686,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,1,2/4,1/16,472
3687,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,1,2/4,1/8,224
3688,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,1,2/4,3/16,13
3689,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,1,2/4,1/4,23
3690,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,2,2/4,1/16,52
3691,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,2,2/4,1/8,503
3692,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,2,2/4,1/4,30
3693,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,0,3
3694,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,1/24,3
3695,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,1/16,683
3696,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,1/8,379
3697,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,3/16,16
3698,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,1/4,42
3699,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,3,2/4,1/16,99
3700,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,3,2/4,1/8,780
3701,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,3,2/4,1/4,39
3702,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,1,2/4,1/16,469
3703,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,1,2/4,1/8,222
3704,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,1,2/4,3/16,13
3705,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,1,2/4,1/4,25
3706,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,2,2/4,1/16,52
3707,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,2,2/4,1/8,503
3708,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,2,2/4,1/4,30
3709,The_Rosebud_March__Scott_Joplin.mscz,part_1,1,6/8,1/16,4
3710,The_Rosebud_March__Scott_Joplin.mscz,part_1,1,6/8,1/8,264
