,staff01_note01,staff01_note02,staff01_note03,staff01_note04,staff01_note05,staff02_note01,staff02_note02,staff02_note03,staff02_note04,staff02_note05
6315,71,77,79,0,0,53,55,59,0,0
6316,64,65,69,76,0,50,57,60,0,0
6317,64,68,71,75,0,49,59,0,0,0
6318,71,73,76,0,0,57,64,0,0,0
6319,73,76,0,0,0,54,57,64,0,0
6320,57,59,61,64,0,42,0,0,0,0
6321,0,0,0,0,0,42,52,0,0,0
6322,58,61,63,66,0,44,51,54,0,0
6323,59,60,62,64,67,45,0,0,0,0
6324,71,72,76,83,0,0,0,0,0,0
6325,59,60,64,71,0,0,0,0,0,0
6326,61,63,65,72,0,46,0,0,0,0
6327,56,58,61,65,68,39,46,54,0,0
6328,64,70,71,75,0,37,44,0,0,0
6329,63,67,70,74,0,36,0,0,0,0
6330,63,67,74,0,0,58,0,0,0,0
6331,59,63,66,70,0,44,46,51,58,0
6332,59,60,64,67,71,45,52,55,0,0
6333,62,64,66,69,73,47,0,0,0,0
6334,68,71,75,0,0,49,0,0,0,0
6335,64,65,69,72,76,50,0,0,0,0
6336,58,62,69,0,0,43,50,53,0,0
6337,60,64,67,0,0,38,0,0,0,0
6338,59,63,66,70,0,44,51,58,0,0
6339,56,58,61,65,68,39,0,0,0,0
6340,56,59,66,0,0,37,0,0,0,0
6341,57,59,61,64,0,40,0,0,0,0
6342,62,66,69,0,0,47,0,0,0,0
6343,64,68,71,0,0,49,0,0,0,0
6344,65,69,72,0,0,50,0,0,0,0
6345,66,70,73,0,0,51,0,0,0,0
6346,67,71,74,0,0,52,0,0,0,0
6347,69,71,73,76,0,54,0,0,0,0
6348,70,71,75,78,0,44,54,0,0,0
6349,0,0,0,0,0,57,61,65,67,0
6350,0,0,0,0,0,57,61,64,67,0
6351,0,0,0,0,0,58,62,65,67,0
6352,0,0,0,0,0,58,62,65,69,0
6353,0,0,0,0,0,70,76,81,0,0
6354,0,0,0,0,0,70,74,79,0,0
6355,0,0,0,0,0,64,69,74,0,0
6356,0,0,0,0,0,57,60,64,67,0
6357,0,0,0,0,0,55,60,62,64,0
6358,0,0,0,0,0,57,60,62,67,0
6359,0,0,0,0,0,53,57,60,64,65
6360,0,0,0,0,0,60,64,65,69,0
6361,0,0,0,0,0,60,64,65,0,0
6362,0,0,0,0,0,65,72,0,0,0
6363,0,0,0,0,0,60,61,64,65,67
6364,0,0,0,0,0,67,70,0,0,0
6365,0,0,0,0,0,70,74,0,0,0
6366,0,0,0,0,0,61,64,67,69,0
6367,0,0,0,0,0,67,69,72,0,0
6368,0,0,0,0,0,65,70,72,0,0
6369,0,0,0,0,0,62,65,70,0,0
6370,0,0,0,0,0,61,69,0,0,0
6371,0,0,0,0,0,65,69,73,76,0
6372,60,0,0,0,0,48,65,69,73,76
6373,66,69,72,75,89,0,0,0,0,0
6374,67,70,73,75,85,0,0,0,0,0
6375,77,0,0,0,0,54,57,60,63,0
6376,73,0,0,0,0,55,61,63,0,0
6377,60,0,0,0,0,44,56,0,0,0
6378,72,77,0,0,0,44,56,0,0,0
6379,72,75,0,0,0,42,54,0,0,0
6380,71,74,0,0,0,41,53,0,0,0
6381,80,0,0,0,0,53,56,59,62,0
6382,71,74,0,0,0,53,56,59,62,0
6383,70,73,0,0,0,40,52,0,0,0
6384,68,72,0,0,0,39,51,0,0,0
6385,67,73,75,0,0,51,55,61,0,0
6386,67,73,75,0,0,39,51,0,0,0
6387,72,77,0,0,0,45,57,0,0,0
6388,72,75,0,0,0,54,57,63,0,0
6389,67,70,0,0,0,46,58,0,0,0
6390,72,0,0,0,0,55,58,63,0,0
6391,74,80,82,0,0,53,56,58,62,0
6392,73,79,82,0,0,39,51,0,0,0
6393,84,0,0,0,0,51,55,61,0,0
6394,73,79,82,0,0,0,0,0,0,0
6395,73,79,82,0,0,51,55,61,0,0
6396,79,85,87,0,0,39,51,0,0,0
6397,68,72,75,0,0,51,56,60,0,0
6398,68,72,77,0,0,38,50,0,0,0
6399,74,0,0,0,0,51,56,60,0,0
6400,72,79,0,0,0,51,56,60,0,0
6401,70,75,79,82,0,51,55,61,0,0
6402,68,72,75,80,0,56,60,0,0,0
6403,75,85,87,0,0,46,58,0,0,0
6404,76,85,88,0,0,0,0,0,0,0
6405,77,85,89,0,0,0,0,0,0,0
6406,65,75,77,0,0,46,58,0,0,0
6407,67,73,79,0,0,39,51,0,0,0
6408,75,84,87,0,0,36,48,0,0,0
6409,77,84,89,0,0,39,51,0,0,0
6410,71,74,83,0,0,0,0,0,0,0
6411,72,75,84,0,0,48,60,0,0,0
6412,68,74,80,0,0,47,59,0,0,0
6413,67,73,79,0,0,46,58,0,0,0
6414,65,73,77,0,0,39,51,0,0,0
6415,68,73,80,0,0,51,55,61,0,0
6416,67,73,79,0,0,37,49,0,0,0
6417,67,72,79,0,0,36,48,0,0,0
6418,63,72,75,0,0,0,0,0,0,0
6419,63,72,75,0,0,48,60,0,0,0
6420,65,68,74,0,0,47,59,0,0,0
6421,63,68,75,0,0,48,60,0,0,0
6422,75,87,0,0,0,48,60,0,0,0
6423,74,86,0,0,0,47,59,0,0,0
6424,75,79,87,0,0,46,58,0,0,0
6425,65,73,77,0,0,46,58,0,0,0
6426,72,75,84,0,0,44,56,0,0,0
6427,72,75,84,0,0,42,54,0,0,0
6428,70,73,82,0,0,41,53,0,0,0
6429,65,68,0,0,0,37,49,0,0,0
6430,65,68,70,0,0,38,50,0,0,0
6431,63,67,72,0,0,39,0,0,0,0
6432,63,68,72,0,0,39,0,0,0,0
6433,61,67,70,0,0,51,0,0,0,0
6434,60,63,68,0,0,44,51,0,0,0
6435,77,0,0,0,0,39,0,0,0,0
6436,65,73,75,0,0,51,0,0,0,0
6437,68,72,80,0,0,44,51,0,0,0
6438,68,72,80,0,0,32,44,0,0,0
6439,61,65,0,0,0,44,56,0,0,0
6440,60,63,0,0,0,44,54,0,0,0
6441,58,61,0,0,0,44,53,0,0,0
6442,56,60,68,0,0,44,51,0,0,0
6443,72,75,78,84,0,32,44,0,0,0
6444,73,77,0,0,0,56,61,65,0,0
6445,70,77,0,0,0,56,61,65,0,0
6446,72,78,80,0,0,51,63,0,0,0
6447,70,78,80,0,0,0,0,0,0,0
6448,68,78,80,0,0,0,0,0,0,0
6449,68,78,80,0,0,44,56,0,0,0
6450,77,0,0,0,0,49,61,0,0,0
6451,73,77,80,0,0,0,0,0,0,0
6452,73,77,82,0,0,46,58,0,0,0
6453,80,84,89,0,0,0,0,0,0,0
6454,80,84,89,0,0,44,56,0,0,0
6455,85,0,0,0,0,36,48,0,0,0
6456,77,0,0,0,0,53,56,60,0,0
6457,89,0,0,0,0,56,60,65,0,0
6458,73,77,85,0,0,47,59,0,0,0
6459,73,77,82,0,0,59,61,65,0,0
6460,70,73,80,0,0,46,58,0,0,0
6461,70,73,78,0,0,0,0,0,0,0
6462,70,73,75,0,0,45,55,0,0,0
6463,69,73,75,81,0,44,54,0,0,0
6464,68,73,77,0,0,56,61,65,0,0
6465,78,0,0,0,0,44,56,0,0,0
6466,0,0,0,0,0,54,56,60,0,0
6467,65,68,73,0,0,49,61,0,0,0
6468,66,72,75,78,80,51,63,0,0,0
6469,70,72,75,78,0,0,0,0,0,0
6470,68,72,75,78,80,48,60,0,0,0
6471,80,0,0,0,0,46,58,0,0,0
6472,68,72,75,78,80,44,56,0,0,0
6473,80,0,0,0,0,41,53,0,0,0
6474,70,73,77,0,0,0,0,0,0,0
6475,68,73,77,80,0,44,56,0,0,0
6476,80,0,0,0,0,49,61,0,0,0
6477,68,73,77,80,0,48,60,0,0,0
6478,72,77,80,0,0,0,0,0,0,0
6479,73,77,82,85,0,43,55,0,0,0
6480,70,82,0,0,0,58,61,65,0,0
6481,67,79,0,0,0,40,52,0,0,0
6482,77,80,89,0,0,41,53,0,0,0
6483,73,77,80,0,0,44,56,0,0,0
6484,72,75,80,0,0,44,54,0,0,0
6485,70,73,80,0,0,44,53,0,0,0
6486,68,73,77,80,0,49,61,0,0,0
6487,66,70,73,78,0,46,58,0,0,0
6488,67,73,76,79,0,45,57,0,0,0
6489,68,73,77,80,0,41,53,0,0,0
6490,70,74,82,0,0,38,50,0,0,0
6491,68,77,0,0,0,53,58,62,0,0
6492,0,0,0,0,0,51,58,61,0,0
6493,68,72,77,0,0,44,56,0,0,0
6494,66,72,75,0,0,54,56,60,0,0
6495,77,78,0,0,0,0,0,0,0,0
6496,73,74,0,0,0,0,0,0,0,0
6497,74,78,0,0,0,0,0,0,0,0
6498,91,96,0,0,0,0,0,0,0,0
6499,86,91,0,0,0,0,0,0,0,0
6500,84,89,0,0,0,0,0,0,0,0
6501,88,93,0,0,0,0,0,0,0,0
6502,75,78,84,0,0,0,0,0,0,0
6503,62,65,72,0,0,0,0,0,0,0
6504,77,84,88,0,0,0,0,0,0,0
6505,74,77,82,0,0,0,0,0,0,0
6506,77,83,88,0,0,0,0,0,0,0
6507,76,79,82,84,0,0,0,0,0,0
6508,77,80,83,86,0,0,0,0,0,0
6509,67,73,78,0,0,0,0,0,0,0
6510,73,78,81,0,0,0,0,0,0,0
6511,67,73,78,81,0,0,0,0,0,0
6512,67,73,76,81,0,0,0,0,0,0
6513,73,76,81,0,0,0,0,0,0,0
6514,72,74,78,83,86,0,0,0,0,0
6515,74,77,83,86,0,0,0,0,0,0
6516,77,80,86,0,0,0,0,0,0,0
6517,89,96,100,0,0,0,0,0,0,0
6518,89,95,98,0,0,0,0,0,0,0
6519,84,88,94,0,0,0,0,0,0,0
6520,91,96,100,0,0,0,0,0,0,0
6521,86,89,94,0,0,0,0,0,0,0
6522,84,88,93,0,0,0,0,0,0,0
6523,84,89,93,96,0,0,0,0,0,0
6524,84,89,93,0,0,0,0,0,0,0
6525,76,82,86,0,0,0,0,0,0,0
6526,85,88,93,0,0,0,0,0,0,0
6527,78,81,86,0,0,0,0,0,0,0
6528,65,68,71,77,0,0,0,0,0,0
6529,73,75,85,0,0,0,0,0,0,0
6530,72,75,79,82,0,0,0,0,0,0
6531,74,77,82,86,0,0,0,0,0,0
6532,72,75,77,79,82,0,0,0,0,0
6533,74,77,79,82,0,0,0,0,0,0
6534,77,79,82,0,0,0,0,0,0,0
6535,65,72,75,77,0,0,0,0,0,0
6536,70,74,78,82,0,0,0,0,0,0
6537,72,74,78,0,0,0,0,0,0,0
6538,74,78,83,86,0,0,0,0,0,0
6539,82,84,0,0,0,0,0,0,0,0
6540,41,53,0,0,0,0,0,0,0,0
6541,39,51,0,0,0,0,0,0,0,0
6542,38,50,0,0,0,0,0,0,0,0
6543,36,48,0,0,0,0,0,0,0,0
6544,34,46,0,0,0,0,0,0,0,0
6545,33,45,0,0,0,0,0,0,0,0
6546,31,43,0,0,0,0,0,0,0,0
6547,29,41,0,0,0,0,0,0,0,0
6548,74,77,80,86,0,0,0,0,0,0
6549,74,75,79,82,86,0,0,0,0,0
6550,73,75,79,82,85,0,0,0,0,0
6551,73,78,85,0,0,0,0,0,0,0
6552,72,74,77,84,0,0,0,0,0,0
6553,69,74,77,81,0,0,0,0,0,0
6554,72,79,82,84,0,0,0,0,0,0
6555,70,75,82,0,0,0,0,0,0,0
6556,65,72,75,0,0,0,0,0,0,0
6557,65,68,71,74,0,0,0,0,0,0
6558,74,76,79,82,0,0,0,0,0,0
6559,86,89,96,0,0,0,0,0,0,0
6560,74,78,81,84,0,0,0,0,0,0
6561,65,68,71,0,0,0,0,0,0,0
6562,65,69,72,84,0,0,0,0,0,0
6563,93,96,98,0,0,0,0,0,0,0
6564,92,97,0,0,0,0,0,0,0,0
6565,85,90,0,0,0,0,0,0,0,0
6566,87,92,0,0,0,0,0,0,0,0
6567,98,105,0,0,0,0,0,0,0,0
6568,99,104,0,0,0,0,0,0,0,0
6569,84,91,0,0,0,0,0,0,0,0
6570,76,82,84,0,0,0,0,0,0,0
6571,86,93,0,0,0,0,0,0,0,0
6572,74,81,0,0,0,0,0,0,0,0
6573,71,76,77,79,0,0,0,0,0,0
6574,71,76,79,0,0,0,0,0,0,0
6575,79,80,0,0,0,0,0,0,0,0
6576,62,63,65,0,0,0,0,0,0,0
6577,64,65,67,70,0,0,0,0,0,0
6578,62,65,67,68,0,0,0,0,0,0
6579,0,0,0,0,0,58,60,62,64,67
6580,0,0,0,0,0,60,68,0,0,0
6581,0,0,0,0,0,60,69,0,0,0
6582,0,0,0,0,0,60,70,0,0,0
6583,0,0,0,0,0,48,55,0,0,0
6584,0,0,0,0,0,41,48,57,0,0
6585,0,0,0,0,0,41,57,0,0,0
6586,0,0,0,0,0,44,59,0,0,0
6587,0,0,0,0,0,43,58,0,0,0
6588,0,0,0,0,0,55,58,62,65,0
6589,0,0,0,0,0,53,57,60,62,0
6590,0,0,0,0,0,41,56,0,0,0
6591,0,0,0,0,0,40,55,0,0,0
6592,0,0,0,0,0,57,61,64,0,0
6593,0,0,0,0,0,38,54,0,0,0
6594,0,0,0,0,0,43,52,58,0,0
6595,0,0,0,0,0,53,55,58,62,0
6596,0,0,0,0,0,52,55,58,60,0
6597,0,0,0,0,0,52,56,59,62,0
6598,0,0,0,0,0,52,57,61,0,0
6599,0,0,0,0,0,55,58,61,64,0
6600,0,0,0,0,0,52,54,57,58,60
6601,0,0,0,0,0,52,54,58,0,0
6602,0,0,0,0,0,52,54,58,60,0
6603,0,0,0,0,0,52,53,54,58,60
6604,0,0,0,0,0,53,61,0,0,0
6605,0,0,0,0,0,53,63,0,0,0
6606,0,0,0,0,0,56,58,62,65,0
6607,0,0,0,0,0,55,58,60,63,0
6608,0,0,0,0,0,54,58,60,63,0
6609,0,0,0,0,0,53,55,56,58,62
6610,0,0,0,0,0,51,53,57,60,0
6611,0,0,0,0,0,39,54,0,0,0
6612,0,0,0,0,0,54,58,63,0,0
6613,0,0,0,0,0,37,52,0,0,0
6614,0,0,0,0,0,42,57,0,0,0
6615,0,0,0,0,0,41,42,56,0,0
6616,0,0,0,0,0,38,43,50,0,0
6617,0,0,0,0,0,40,46,52,0,0
6618,0,0,0,0,0,41,46,53,0,0
6619,0,0,0,0,0,34,50,0,0,0
6620,0,0,0,0,0,36,43,52,0,0
6621,0,0,0,0,0,29,45,0,0,0
6622,0,0,0,0,0,49,50,61,0,0
6623,0,0,0,0,0,38,45,54,60,0
6624,0,0,0,0,0,36,43,52,58,0
6625,0,0,0,0,0,40,47,56,0,0
6626,0,0,0,0,0,44,53,59,0,0
6627,0,0,0,0,0,47,59,60,0,0
6628,0,0,0,0,0,56,59,0,0,0
6629,79,84,0,0,0,60,62,65,69,0
6630,0,0,0,0,0,58,62,64,67,0
6631,74,79,0,0,0,58,62,64,67,0
6632,72,76,84,0,0,60,67,0,0,0
6633,72,77,84,0,0,60,68,0,0,0
6634,75,78,84,0,0,60,69,0,0,0
6635,76,79,84,0,0,60,70,0,0,0
6636,72,76,82,84,0,36,43,48,0,0
6637,74,0,0,0,0,57,60,62,65,0
6638,81,0,0,0,0,55,58,60,64,0
6639,84,0,0,0,0,41,57,0,0,0
6640,84,0,0,0,0,43,58,0,0,0
6641,74,0,0,0,0,55,58,62,64,0
6642,74,0,0,0,0,57,60,65,0,0
6643,72,0,0,0,0,44,59,0,0,0
6644,74,0,0,0,0,43,58,0,0,0
6645,72,0,0,0,0,55,58,62,65,0
6646,76,79,82,84,0,55,58,60,64,0
6647,81,0,0,0,0,55,58,62,65,0
6648,79,82,84,88,0,0,0,0,0,0
6649,77,79,82,84,86,0,0,0,0,0
6650,77,0,0,0,0,42,57,0,0,0
6651,81,0,0,0,0,54,57,60,63,0
6652,67,0,0,0,0,57,60,65,0,0
6653,69,0,0,0,0,36,0,0,0,0
6654,70,74,0,0,0,55,58,60,64,0
6655,69,72,77,0,0,41,57,0,0,0
6656,69,72,77,0,0,41,56,0,0,0
6657,67,73,78,0,0,55,56,61,0,0
6658,71,76,0,0,0,33,0,0,0,0
6659,71,76,0,0,0,55,57,61,64,0
6660,67,73,76,81,0,40,55,0,0,0
6661,67,73,76,81,0,55,57,61,64,0
6662,73,76,81,0,0,55,57,61,64,0
6663,72,74,78,83,86,33,0,0,0,0
6664,72,74,78,83,86,54,57,62,0,0
6665,72,74,78,83,86,38,54,0,0,0
6666,72,78,0,0,0,54,57,62,0,0
6667,74,79,0,0,0,38,53,0,0,0
6668,71,76,0,0,0,31,0,0,0,0
6669,71,76,0,0,0,55,59,62,65,0
6670,74,77,83,86,0,38,53,0,0,0
6671,74,77,83,0,0,55,59,62,65,0
6672,77,81,0,0,0,31,0,0,0,0
6673,77,79,0,0,0,55,59,62,65,0
6674,86,0,0,0,0,55,58,60,64,0
6675,86,0,0,0,0,44,59,0,0,0
6676,84,0,0,0,0,56,59,62,65,0
6677,81,0,0,0,0,43,52,58,0,0
6678,63,72,0,0,0,45,60,0,0,0
6679,62,71,0,0,0,44,59,0,0,0
6680,61,70,0,0,0,43,58,0,0,0
6681,60,69,0,0,0,41,57,0,0,0
6682,72,84,0,0,0,41,56,0,0,0
6683,72,84,0,0,0,40,55,0,0,0
6684,81,0,0,0,0,53,55,58,62,0
6685,84,0,0,0,0,40,0,0,0,0
6686,72,76,82,0,0,0,0,0,0,0
6687,72,77,81,84,0,41,57,0,0,0
6688,74,0,0,0,0,52,55,58,60,0
6689,77,0,0,0,0,42,0,0,0,0
6690,64,70,74,0,0,55,58,60,64,0
6691,69,72,77,0,0,40,0,0,0,0
6692,71,74,79,0,0,56,59,62,65,0
6693,83,0,0,0,0,45,0,0,0,0
6694,81,0,0,0,0,52,57,61,0,0
6695,78,0,0,0,0,40,0,0,0,0
6696,76,0,0,0,0,52,56,59,62,0
6697,71,0,0,0,0,57,61,64,0,0
6698,69,73,76,81,0,57,61,64,67,0
6699,74,0,0,0,0,54,57,62,0,0
6700,81,0,0,0,0,55,57,61,64,0
6701,78,0,0,0,0,38,0,0,0,0
6702,76,0,0,0,0,54,57,62,0,0
6703,74,78,81,86,0,54,57,62,0,0
6704,88,0,0,0,0,35,0,0,0,0
6705,86,0,0,0,0,59,62,67,0,0
6706,81,0,0,0,0,55,58,61,64,0
6707,81,0,0,0,0,31,0,0,0,0
6708,86,0,0,0,0,36,0,0,0,0
6709,81,0,0,0,0,42,0,0,0,0
6710,79,0,0,0,0,54,57,60,63,0
6711,81,0,0,0,0,58,60,64,67,0
6712,69,77,0,0,0,41,0,0,0,0
6713,70,74,0,0,0,36,0,0,0,0
6714,64,68,72,0,0,0,0,0,0,0
6715,66,0,0,0,0,52,54,58,60,0
6716,68,0,0,0,0,52,54,58,60,0
6717,65,69,77,0,0,53,60,0,0,0
6718,65,70,77,0,0,53,61,0,0,0
6719,65,68,71,77,0,53,62,0,0,0
6720,65,69,72,77,0,53,63,0,0,0
6721,65,0,0,0,0,53,57,60,63,0
6722,70,0,0,0,0,45,57,0,0,0
6723,72,84,0,0,0,56,58,62,65,0
6724,73,75,85,0,0,43,55,0,0,0
6725,72,75,79,82,0,55,58,60,64,0
6726,72,84,0,0,0,42,54,0,0,0
6727,67,79,0,0,0,54,58,60,63,0
6728,74,77,82,86,0,41,53,0,0,0
6729,72,75,77,79,82,39,51,0,0,0
6730,74,77,79,82,0,38,50,0,0,0
6731,74,77,79,82,0,53,55,58,62,0
6732,74,77,79,82,0,33,0,0,0,0
6733,65,72,75,77,0,53,57,60,63,0
6734,79,85,0,0,0,44,56,0,0,0
6735,82,0,0,0,0,56,58,62,65,0
6736,73,77,85,0,0,43,55,0,0,0
6737,72,76,84,0,0,55,58,60,64,0
6738,73,77,85,0,0,42,54,0,0,0
6739,72,75,84,0,0,54,58,60,63,0
6740,70,82,0,0,0,41,53,0,0,0
6741,74,79,0,0,0,53,58,62,0,0
6742,73,79,0,0,0,51,53,57,60,0
6743,70,74,77,82,0,38,50,0,0,0
6744,70,74,82,0,0,41,53,0,0,0
6745,69,74,81,0,0,53,57,62,0,0
6746,69,74,81,0,0,42,54,0,0,0
6747,70,74,78,82,0,54,57,60,62,0
6748,72,74,78,84,0,45,57,0,0,0
6749,72,74,78,84,0,54,57,60,62,0
6750,72,74,78,0,0,38,50,0,0,0
6751,70,79,82,0,0,43,55,0,0,0
6752,70,79,82,0,0,55,58,62,0,0
6753,74,86,0,0,0,39,54,0,0,0
6754,72,78,84,0,0,54,58,63,0,0
6755,74,77,83,86,0,31,0,0,0,0
6756,79,0,0,0,0,53,55,59,62,0
6757,76,79,82,84,0,43,58,0,0,0
6758,74,82,0,0,0,36,0,0,0,0
6759,72,76,81,0,0,43,58,0,0,0
6760,70,74,76,79,0,0,0,0,0,0
6761,70,74,76,79,0,55,58,60,64,0
6762,62,65,67,0,0,53,58,62,0,0
6763,70,0,0,0,0,38,53,0,0,0
6764,76,0,0,0,0,53,58,62,0,0
6765,81,0,0,0,0,37,52,0,0,0
6766,70,76,79,0,0,52,55,58,61,0
6767,79,0,0,0,0,36,51,0,0,0
6768,75,77,0,0,0,53,57,60,63,0
6769,74,77,0,0,0,29,0,0,0,0
6770,73,76,0,0,0,53,57,60,63,0
6771,72,75,0,0,0,36,51,0,0,0
6772,72,75,0,0,0,29,0,0,0,0
6773,74,77,81,86,0,53,57,60,63,0
6774,73,85,0,0,0,43,58,0,0,0
6775,72,77,80,84,0,42,57,0,0,0
6776,72,77,80,84,0,43,58,0,0,0
6777,73,77,80,85,0,42,57,0,0,0
6778,74,77,80,86,0,41,56,0,0,0
6779,72,77,80,84,0,53,56,58,62,0
6780,72,77,80,84,0,34,0,0,0,0
6781,73,77,80,85,0,53,56,58,62,0
6782,74,75,79,82,86,39,55,0,0,0
6783,72,75,79,84,0,58,63,67,0,0
6784,72,75,79,84,0,34,0,0,0,0
6785,73,75,79,82,85,58,63,67,0,0
6786,72,75,79,84,0,55,58,60,63,0
6787,73,75,79,82,85,56,59,62,65,0
6788,72,75,79,84,0,39,55,0,0,0
6789,70,75,79,82,0,55,58,60,63,0
6790,70,75,79,82,0,34,0,0,0,0
6791,73,78,85,0,0,56,59,62,65,0
6792,72,75,79,84,0,39,54,0,0,0
6793,73,78,85,0,0,54,58,60,63,0
6794,72,74,77,84,0,38,53,0,0,0
6795,70,74,77,82,0,53,58,62,0,0
6796,70,74,77,82,0,29,0,0,0,0
6797,68,74,77,80,0,53,58,62,0,0
6798,69,74,77,81,0,38,53,0,0,0
6799,69,74,77,81,0,31,0,0,0,0
6800,67,71,74,79,0,53,55,59,62,0
6801,70,75,82,0,0,38,43,50,0,0
6802,70,75,82,0,0,39,46,51,0,0
6803,67,77,79,0,0,40,46,52,0,0
6804,65,77,0,0,0,41,46,53,0,0
6805,70,74,0,0,0,53,58,62,0,0
6806,65,74,77,79,0,0,0,0,0,0
6807,65,74,77,0,0,29,0,0,0,0
6808,65,72,75,0,0,53,57,60,63,0
6809,65,70,74,77,0,34,0,0,0,0
6810,73,76,0,0,0,53,58,62,0,0
6811,72,75,0,0,0,53,57,60,63,0
6812,60,64,70,72,0,36,43,52,0,0
6813,69,0,0,0,0,58,60,64,0,0
6814,72,0,0,0,0,45,60,0,0,0
6815,74,0,0,0,0,55,60,64,0,0
6816,81,0,0,0,0,57,60,63,66,0
6817,67,70,74,0,0,55,58,60,64,0
6818,65,0,0,0,0,57,60,65,0,0
6819,71,74,78,0,0,56,59,62,64,0
6820,69,0,0,0,0,55,57,61,64,0
6821,73,78,81,0,0,55,57,61,64,0
6822,73,78,81,0,0,37,0,0,0,0
6823,67,0,0,0,0,55,57,61,64,0
6824,71,76,0,0,0,54,57,62,0,0
6825,69,74,0,0,0,33,0,0,0,0
6826,71,76,0,0,0,38,0,0,0,0
6827,70,75,0,0,0,54,57,62,0,0
6828,71,76,0,0,0,36,0,0,0,0
6829,69,74,0,0,0,34,0,0,0,0
6830,67,77,0,0,0,0,0,0,0,0
6831,67,77,0,0,0,55,59,62,0,0
6832,70,79,0,0,0,37,0,0,0,0
6833,71,77,79,0,0,38,0,0,0,0
6834,69,0,0,0,0,55,59,62,0,0
6835,71,77,79,0,0,31,0,0,0,0
6836,67,0,0,0,0,55,59,62,65,0
6837,68,74,0,0,0,58,60,64,0,0
6838,69,72,77,0,0,45,0,0,0,0
6839,71,76,0,0,0,44,0,0,0,0
6840,65,71,74,0,0,56,59,62,0,0
6841,70,74,0,0,0,40,0,0,0,0
6842,74,78,81,84,0,54,57,62,0,0
6843,79,82,0,0,0,41,53,0,0,0
6844,82,0,0,0,0,47,59,0,0,0
6845,74,77,82,0,0,50,62,0,0,0
6846,72,76,81,0,0,48,60,0,0,0
6847,65,69,72,0,0,51,63,0,0,0
6848,65,68,71,0,0,50,62,0,0,0
6849,67,70,0,0,0,49,61,0,0,0
6850,72,84,0,0,0,47,59,0,0,0
6851,72,84,0,0,0,46,58,0,0,0
6852,81,84,86,0,0,0,0,0,0,0
6853,80,85,0,0,0,45,0,0,0,0
6854,73,78,0,0,0,36,0,0,0,0
6855,61,66,0,0,0,42,0,0,0,0
6856,63,68,0,0,0,43,0,0,0,0
6857,68,73,0,0,0,41,0,0,0,0
6858,75,80,0,0,0,40,0,0,0,0
6859,80,85,0,0,0,42,0,0,0,0
6860,85,93,0,0,0,0,0,0,0,0
6861,87,92,0,0,0,43,0,0,0,0
6862,80,85,0,0,0,41,0,0,0,0
6863,68,73,0,0,0,36,0,0,0,0
6864,73,78,0,0,0,41,0,0,0,0
6865,68,73,0,0,0,38,0,0,0,0
6866,70,75,0,0,0,31,0,0,0,0
6867,78,86,0,0,0,0,0,0,0,0
6868,80,85,0,0,0,36,0,0,0,0
6869,73,78,0,0,0,45,0,0,0,0
6870,68,73,0,0,0,44,0,0,0,0
6871,75,80,0,0,0,43,0,0,0,0
6872,63,68,0,0,0,40,0,0,0,0
6873,80,86,0,0,0,41,0,0,0,0
6874,67,73,78,0,0,55,57,61,64,0
6875,73,78,81,0,0,40,0,0,0,0
6876,65,69,72,74,77,57,60,65,0,0
6877,65,69,72,74,77,41,57,0,0,0
6878,0,0,0,0,0,42,53,59,0,0
6879,65,71,72,74,77,56,59,62,0,0
6880,65,70,72,74,77,0,0,0,0,0
6881,65,70,72,74,77,38,0,0,0,0
6882,65,70,72,74,77,45,57,0,0,0
6883,65,68,72,74,77,0,0,0,0,0
6884,65,69,72,77,0,48,60,0,0,0
6885,81,0,0,0,0,50,62,0,0,0
6886,80,0,0,0,0,47,59,0,0,0
6887,79,80,0,0,0,46,58,0,0,0
6888,74,0,0,0,0,58,60,64,67,0
6889,62,63,65,0,0,57,60,0,0,0
6890,64,65,67,70,0,58,61,0,0,0
6891,62,65,67,68,0,56,59,0,0,0
6892,58,64,67,72,0,36,48,0,0,0
6893,74,0,0,0,0,62,67,71,0,0
6894,83,88,0,0,0,0,0,0,0,0
6895,69,74,0,0,0,62,67,71,0,0
6896,78,83,0,0,0,0,0,0,0,0
6897,64,69,0,0,0,60,66,69,0,0
6898,74,78,86,0,0,62,69,0,0,0
6899,74,79,86,0,0,62,70,0,0,0
6900,74,80,86,0,0,62,71,0,0,0
6901,74,81,86,0,0,62,72,0,0,0
6902,62,66,74,0,0,50,57,0,0,0
6903,62,67,74,0,0,50,58,0,0,0
6904,62,68,74,0,0,50,59,0,0,0
6905,62,69,74,0,0,50,60,0,0,0
6906,72,78,81,86,0,38,50,0,0,0
6907,76,0,0,0,0,50,59,0,0,0
6908,83,0,0,0,0,50,59,0,0,0
6909,86,0,0,0,0,43,50,59,0,0
6910,79,83,90,0,0,0,0,0,0,0
6911,79,83,90,0,0,47,62,0,0,0
6912,79,82,88,0,0,0,0,0,0,0
6913,83,0,0,0,0,54,60,0,0,0
6914,86,0,0,0,0,45,54,60,0,0
6915,79,82,90,0,0,0,0,0,0,0
6916,79,82,90,0,0,46,61,0,0,0
6917,78,86,0,0,0,45,54,60,0,0
6918,74,83,0,0,0,38,0,0,0,0
6919,79,83,86,0,0,43,50,59,0,0
